Language,"Source Text","Bing Translate #1","Bing Translate #2","Bing Score (RTT with similar_text)","Bing Score (RTT with meteor)","Google Translate #1","Google Translate #2","Google Score (RTT with similar_text)","Google Score (RTT with meteor)","Yandex Translate #1","Yandex Translate #2","Yandex Score (RTT with similar_text)","Yandex Score (RTT with meteor)"
﻿en-ar,"they would never allow you access .","أنها لن تسمح لك الوصول.","It will not allow you access.",0.75,0.37037037037037,"فإنها لن تسمح لك الوصول.","They will not allow you access.",0.78787878787879,0.45742753623188,"أنها لن تسمح لك الوصول .","They will not allow you access .",0.80597014925373,0.63714285714286
﻿en-ar,"it is best to provide condoms to those already practising sexual activity .","فمن الأفضل لتوفير الرفالات لتلك التي سبق ممارسة النشاط الجنسي.","It is best to provide condoms for those already practicing sexual activity.",0.94666666666667,0.75038759689922,"فمن الأفضل لتوفير الواقيات الذكرية لأولئك الذين يمارسون النشاط الجنسي بالفعل.","It is best to provide condoms for those who are already sexually active.",0.7891156462585,0.57692307692308,"فمن الأفضل أن توفر الواقي الذكري إلى تلك التي سبق أن ممارسة النشاط الجنسي .","It is better to provide condoms to those already sexual activity .",0.87943262411348,0.83221218527772
﻿en-ar,"despite losing in its attempt to acquire patents-in-suit at auction , Google continues to infringe .","على الرغم من خسارته في محاولتها للحصول على براءات الاختراع في رفع الدعوى في مزاد علني، تواصل جوجل تنتهك.","Despite losing in its bid to get patent suit in the auction, Google continues to violate.",0.76190476190476,0.5575,"على الرغم من فقدانها في محاولتها للحصول على براءات الاختراع في دعوى في المزاد، لا تزال جوجل تنتهك.","Although lost in trying to get the patent in a lawsuit at the auction, Google continues to violate.",0.64321608040201,0.32841435185185,"على الرغم من خسارته في محاولة للحصول على براءة اختراع في الدعوى في مزاد علني , جوجل زالت تنتهك .","Despite losing in trying to get the patent in suit at auction , Google still violated .",0.66310160427807,0.55403726708075
﻿en-ar,"participating choirs include the Choir of the Pedagogical Department .","وتشمل الجوقات المشاركة جوقة الإدارة التربوية.","Participating choirs include the choir of educational administration.",0.74820143884892,0.60090702947846,"وتشمل الجوقات المشاركة جوقة الإدارة التربوية.","The choirs include the Chorus Educational Management Choir.",0.54263565891473,0.45510204081633,"المشاركة جوقات تشمل جوقة من الإدارة التربوية .","Participating choirs include the choir of educational administration .",0.75714285714286,0.69882498453927
﻿en-ar,"that is because it has just reorganised its foreign policy .","هذا لمجرد أنه قد ناضل في سياستها الخارجية.","This is simply because he had struggled in its foreign policy.",0.70491803278689,0.33818181818182,"وذلك لأنها أعادت تنظيم سياستها الخارجية.","Because it reorganized its foreign policy.",0.7843137254902,0.4247619047619,"هذا هو لأنه يحتوي فقط تنظيم سياستها الخارجية .","This is because it only needs to organize its foreign policy .",0.78688524590164,0.60580989152418
﻿en-ar,"nine million jobs depend directly on the Euro .","وظائف 9 مليون يعتمدون مباشرة على اليورو.","9 million jobs depend directly on the euro.",0.91111111111111,0.77734464572346,"هناك تسعة ملايين وظيفة تعتمد مباشرة على اليورو.","There are nine million jobs directly dependent on the euro.",0.71698113207547,0.69746579950662,"تسعة ملايين الوظائف تعتمد مباشرة على اليورو .","Nine million jobs depend directly on the euro .",0.95744680851064,0.99451303155007
﻿en-ar,"for these reasons , the insured was put at the disposal of the Second District Court .","لهذه الأسباب، كان وضع المؤمن عليه تصرف من ""محكمة المقاطعة الثانية"".","For these reasons, the insured was adapted from ""the second District Court.",0.79503105590062,0.54060606060606,"ولهذه الأسباب، وضع المؤمن عليه تحت تصرف المحكمة المحلية الثانية.","For these reasons, the insured is placed at the disposal of the second local court.",0.82840236686391,0.66964285714286,"لهذه الأسباب المؤمن وضعت تحت تصرف الدائرة الثانية في المحكمة .","For these reasons, the insured placed at the disposal of the third Chamber of the court .",0.74285714285714,0.79111644657863
﻿en-ar,"because the home owners realised this immediately , the egg remnants could be cleaned off at once .","لأن أصحاب المنزل أدركت هذا فورا، يمكن تنظيف بقايا البيض قبالة مرة واحدة.","Because home owners realized that immediately, white residue can be cleaned off once.",0.77173913043478,0.30401785714286,"لأن أصحاب المنازل أدركت هذا على الفور، يمكن تنظيف بقايا البيض قبالة في وقت واحد.","Because homeowners realized this immediately, egg residue could be cleaned off at one time.",0.85263157894737,0.43560606060606,"لأن أصحاب المنازل أدركت هذا على الفور ، البيض من مخلفات يمكن تنظيفها في وقت واحد .","Because homeowners realized this immediately, home of the remnants can be cleaned at one time .",0.80412371134021,0.35702247191011
﻿en-ar,"Freeman noted an increase in "" average Joe "" reviews of brands .","ولاحظ فريمان زيادة في ""جو متوسط"" استعراضات للعلامات التجارية.","Freeman noted an increase in ""average Joe"" reviews of brands.",0.976,0.70236220472441,"وأشار فريمان إلى زيادة في ""متوسط ​​جو"" استعراض العلامات التجارية.","Freeman noted an increase in the ""average Joe"" trademark review.",0.78125,0.45074722802507,"فريمان لاحظت زيادة في ""جو متوسط"" استعراض العلامات التجارية .","Freeman noticed an increase in ""average Joe"" reviews of brands .",0.96875,0.647265625
﻿en-ar,"he moreover reacted strongly against the decision to suspend Damascus .","وعلاوة على ذلك أنه استجاب بقوة ضد قرار تعليق دمشق.","Moreover he responded strongly against suspension.",0.62809917355372,0.19047619047619,"كما أنه رد بقوة على قرار وقف دمشق.","He also responded strongly to the decision to stop Damascus.",0.73282442748092,0.43999251076577,"وقال انه علاوة على ذلك كان رد فعل قويا ضد قرار تعليق دمشق .","He furthermore was a strong reaction against the decision to suspend Damascus .",0.77333333333333,0.69545200892857
﻿en-ar,"the owner listed six important elements in the investigation","المالك المذكورة ستة عناصر هامة في التحقيق","The owner cited six important elements in the investigation.",0.95,0.88194444444444,"صاحب المدرجة ستة عناصر هامة في التحقيق","His listed listed six important elements in the investigation",0.87603305785124,0.83333333333333,"مالك المدرجة ستة عناصر هامة في التحقيق","The owner of the listed six important elements in the investigation",0.92913385826772,0.95841584158416
