Language,"Source Text","Bing Translate #1","Bing Translate #2","Bing Score (RTT with similar_text)","Bing Score (RTT with meteor)","Google Translate #1","Google Translate #2","Google Score (RTT with similar_text)","Google Score (RTT with meteor)","Yandex Translate #1","Yandex Translate #2","Yandex Score (RTT with similar_text)","Yandex Score (RTT with meteor)"
﻿en-ms,"the Regional Memorial Authority will have a major say in the historic school wall renovation .","Penguasa Memorial serantau akan mempunyai mengatakan yang utama dalam pengubahsuaian dinding sekolah yang bersejarah.","The Superintendent of the regional Memorial will have a say in the renovation of the school's historic wall.",0.55445544554455,0.74940161249685,"Pihak Berkuasa Memorial Serantau akan mempunyai kata kunci dalam pengubahsuaian dinding sekolah bersejarah.","The Regional Memorial Authority will have keywords in the renovation of the historic school wall.",0.76439790575916,0.79435078709389,"Wilayah Memorial Berkuasa akan ada yang utama mengatakan di sekolah bersejarah dinding renovasi .","The territory of the Memorial Authorities will have a major say in the historic school wall renovation .",0.84848484848485,0.8962962962963
﻿en-ms,"the court heard Ditta was a "" regular user "" of cocaine","Mahkamah mendengar Ditta adalah ""pengguna tetap"" kokain","The Court heard Ditta is ""regular users"" of cocaine",0.88679245283019,0.48927263212978,"mahkamah mendengar Ditta adalah ""pengguna biasa"" kokain","the court heard Ditta was a ""ordinary consumer"" of cocaine",0.84955752212389,0.63559322033898,"mahkamah mendengar Ditta adalah ""pengguna tetap"" kokain","the court heard A_ is a ""regular user"" of cocaine",0.88461538461538,0.64971751412429
﻿en-ms,"as a result , in 2007 UBS was managing 1.6 billion ,","sebagai hasilnya, pada tahun 2007 UBS adalah urusan 1.6 bilion,","as a result, in 2007 UBS managing is 1.6 billion,",0.91089108910891,0.64971751412429,"Hasilnya, pada 2007, UBS menguruskan 1.6 bilion,","As a result, in 2007, UBS manages 1.6 billion,",0.85714285714286,0.6002938034188,"hasilnya , pada tahun 2007 UBS adalah urusan 1.6 bilion ,","as a result , in 2007 UBS is managing 1.6 billion ,",0.97087378640777,0.87362258953168
﻿en-ms,"we must differentiate between Israel 's general population and their leaders .","kita mesti membezakan antara populasi umum Israel dan pemimpin-pemimpin mereka.","We must distinguish between Israel's general population and their leaders.",0.86842105263158,0.63559322033898,"kita mesti membezakan antara penduduk umum Israel dan pemimpin mereka.","we must distinguish between the general population of Israel and their leaders.",0.76433121019108,0.63888888888889,"kita harus membedakan antara Israel 's populasi umum dan pemimpin mereka .","we must distinguish between Israel 's general population and their leaders .",0.8961038961039,0.90736914600551
﻿en-ms,"in the mountains there might be a layer of compacted snow .","di pergunungan mungkin lapisan salji yang dipadatkan.","in the mountains may be a layer of compacted snow.",0.88073394495413,0.74858757062147,"di pergunungan mungkin terdapat salju yang dipadatkan.","in the mountains there may be compacted snow.",0.82692307692308,0.54714989444053,"di pegunungan mungkin ada lapisan dipadatkan snow .","in the mountains there may be a layer of compacted snow .",0.94827586206897,0.90736914600551
﻿en-ms,"there are so many private weapons factories now , which do not endure competition on the international market and throw weapons from under the counter to the black market .","Terdapat begitu banyak senjata peribadi kilang sekarang, yang tidak menahan persaingan dalam pasaran antarabangsa dan membuang senjata dari kaunter ke pasaran hitam.","There are so many personal weapons factory now, which does not hold a competition in international markets and remove weapons from the counter to the black market.",0.85373134328358,0.44871615508735,"terdapat banyak kilang senjata swasta sekarang, yang tidak menanggung persaingan di pasaran antarabangsa dan membuang senjata dari bawah kaunter ke pasar gelap.","There are now many private arms factories now, which do not bear the competition in the international market and throw weapons from bottom to the black market.",0.87009063444109,0.68708509162195,"ada begitu banyak swasta kilang-kilang senjata sekarang , yang tidak bertahan pertandingan di pasaran antarabangsa dan membuang senjata dari bawah meja ke pasar gelap .","there are so many private arms factories now , which did not survive the competition in the international market and to remove weapons from under the table to the black market .",0.88825214899713,0.7782681531408
﻿en-ms,"a puppy had a lucky escape after fire crews were called to lift her .","anjing telah melarikan diri bertuah selepas kebakaran krew telah dipanggil untuk mengangkat beliau.","the dog had a lucky escape after fire crews were called to lift her.",0.90510948905109,0.79045488441462,"anak anjing melarikan diri bertuah selepas krew api dipanggil untuk mengangkatnya.","puppies flee lucky after the fire crew is called to lift it.",0.69767441860465,0.2900604686319,"satu anjing telah melarikan diri beruntung selepas pemadam kebakaran telah dipanggil untuk mengangkat dia .","one dog had a lucky escape after firefighters were called to lift him up .",0.7972027972028,0.625
﻿en-ms,"the final exam will be taken on the eve of the Apocalypse .","peperiksaan akhir akan diambil pada wahyu itu.","final examinations are taken at the revelation.",0.54716981132075,0.12096774193548,"peperiksaan akhir akan diambil pada malam Apocalypse.","Final examination will be taken on Apocalypse night.",0.7027027027027,0.45,"ujian akhir akan diambil pada malam Wahyu .","the final test will be taken on the eve of the Apocalypse .",0.94915254237288,0.91586538461538
﻿en-ms,"she is one of the few people to actually deal with the topic of ' living in old age .","Beliau adalah salah satu daripada beberapa orang untuk benar-benar menangani topik ' tinggal di usia tua.","He is one of the few people to actually address the topic of ' living in old age.",0.90361445783133,0.79575047348485,"dia adalah salah satu dari sedikit orang untuk benar-benar menangani topik 'hidup di usia tua.","he is one of the few people to really handle the topic of 'living in old age.",0.87654320987654,0.69447322076039,"dia adalah salah satu dari sedikit orang yang benar-benar berurusan dengan topik ' hidup di usia tua .","he is one of the few people that actually deal with the topic of ' life in old age .",0.93491124260355,0.83918685121107
﻿en-ms,"spraying off nests with water or felling trees has undesired consequences .","menyembur keluar sarang dengan air atau penebangan pokok-pokok telah tidak diingini akibat.","spray out the nest with water or felling of trees has unwanted consequences.",0.83443708609272,0.52454039467026,"menyembur sarang dengan air atau pokok penebangan mempunyai akibat yang tidak diingini.","spraying a nest with water or a logging tree has undesirable consequences.",0.87248322147651,0.35532407407407,"menyembur dari sarang dengan air atau penebangan pohon-pohon tidak mempunyai sistem akibatnya .","spraying from the nest with water or felling trees does not have a system of consequences .",0.75903614457831,0.6
﻿en-ms,"the Portugal of Paulo Bento starts its return match against Bosnia (","Portugal Paulo Bento bermula dengan pulangan perlawanan menentang Bosnia)","Portugal Paulo Bento started with a return match against Bosnia)",0.86363636363636,0.56987201660325,"Portugal dari Paulo Bento memulakan perlawanan kembali menentang Bosnia (","Portugal from Paulo Bento started back against Bosnia (",0.78048780487805,0.48076923076923,"Portugal Paulo Bento bermula kembali perlawanan terhadap Bosnia (","Portugal Paulo Bento started back matches against Bosnia (",0.79365079365079,0.48076923076923
﻿en-ms,""" as long as we can ski in winter and go hiking in summer , "" says Anna .","""selagi kami boleh ski pada musim sejuk dan pergi mengembara pada musim panas,"" kata Anna.","""as long as we can ski in winter and go hiking in the summer,"" says Anna.",0.94520547945205,0.74129530600119,"""selagi kita boleh berski di musim sejuk dan pergi mendaki pada musim panas,"" kata Anna.","""as long as we can ski in winter and go hiking in the summer,"" said Anna.",0.91780821917808,0.67881698133799,"""selagi kita boleh ski di musim sejuk dan pergi hiking di musim panas ,"" kata Anna .","""as long as we can ski in winter and go hiking in the summer ,"" says Anna .",0.95945945945946,0.86807271928379
﻿en-ms,"the planned covering of the dilapidated house was not permitted for safety reasons .","dirancang meliputi rumah usang tidak dibenarkan atas sebab-sebab keselamatan.","planned comprising obsolete is not allowed for reasons of safety.",0.56375838926174,0.22058823529412,"pelan yang dirancang bagi rumah usang itu tidak dibenarkan kerana alasan keselamatan.","plans planned for the outdated home are not allowed for safety reasons.",0.69677419354839,0.34753031647442,"dirancang meliputi rumah usang tidak dibenarkan untuk keselamatan sebab-sebab .","planned covering the dilapidated houses are not allowed for safety reasons .",0.85,0.55555555555556
﻿en-ms,""" it was like a bomb dropped on me "" he says , recalling the time of the announcement .","""ia seperti bom yang digugurkan pada saya"" katanya mengingatkan masa pengumuman.","""it's like a bomb dropped on me"" he said reminding the time announcements.",0.81987577639752,0.3972366148532,"""Ia seperti bom jatuh pada saya"" katanya, mengingatkan masa pengumuman itu.","""It's like bombs fell on me"" he said, reminding the announcement.",0.69736842105263,0.15706806282723,"""itu seperti bom jatuh pada saya"" dia kata , mengingatkan masa pengumuman .","""it was like a bomb fell on me"" he said , recalling the time of the announcement .",0.9112426035503,0.75757575757576
﻿en-ms,"the device has been written about before , but Jobs "" euphoria is infectious .","peranti telah ditulis kira-kira sebelum ini, tetapi pekerjaan ""euphoria adalah berjangkit.","device has been written about before, but job ""euphoria was infectious.",0.91275167785235,0.47141890749197,"peranti telah ditulis kira-kira sebelum ini, tetapi Jobs ""euforia adalah berjangkit.","The device has been written roughly before, but Jobs ""euphoria is contagious.",0.86451612903226,0.56360544217687,"peranti yang telah ditulis tentang sebelumnya , tapi Pekerjaan "" keghairahan adalah berjangkit .","the device has been written about before , but a Job "" passion is contagious .",0.85897435897436,0.74503311258278
﻿en-ms,"this type of residential community would not be for me .","komuniti kediaman jenis ini tidak akan saya.","This type of residential community will not be me.",0.88679245283019,0.69444444444444,"masyarakat kediaman jenis ini tidak akan menjadi milik saya.","this type of residential community will not be mine.",0.88888888888889,0.62263794406652,"ini jenis masyarakat kediaman tidak akan menjadi untuk aku .","this type of community of residence will not be for me .",0.73214285714286,0.87207207207207
﻿en-ms,"outer space offers many possibilities for studying substances under extreme conditions .","angkasa lepas yang menawarkan banyak peluang untuk mengkaji bahan-bahan di dalam keadaan ekstrem.","outer space offers many opportunities to study materials in the extreme conditions.",0.74853801169591,0.46875,"ruang luar menawarkan banyak kemungkinan untuk mengkaji bahan-bahan di bawah keadaan yang melampau.","Outdoor space offers many possibilities to study materials under extreme conditions.",0.83720930232558,0.56508317612759,"luar angkasa menawarkan banyak kemungkinan untuk belajar bahan bawah keadaan yang teruk .","the outside space offers a lot of possibilities to learn the material under severe conditions .",0.68852459016393,0.34386200716846
